gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,0,0,36,1,2,0,0,0,2,0,0,0,1,0,2,55.8,1589,0
0,0,0,0,50,0,1,0,0,2,2,2,0,0,2,0,1,39.7,1578,0
0,0,1,1,48,0,1,0,0,0,0,2,0,0,0,1,1,29.5,820,0
0,0,0,1,50,1,0,2,1,1,1,1,1,1,2,0,1,20.15,6530,0
1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,0,1,79.55,4833,0
1,0,0,1,10,1,2,2,1,1,1,1,1,1,0,0,1,24.8,1908,0
0,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,19.65,3392,0
1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.95,6018,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.3,1524,1
1,0,0,0,9,1,0,1,0,0,2,0,2,2,0,1,2,94.05,6112,0
1,0,0,0,2,1,2,1,2,0,0,0,0,2,0,0,3,90.75,1297,0
0,0,1,0,40,1,2,1,0,0,0,2,0,0,0,1,1,78.85,2760,0
1,0,1,0,69,1,2,1,0,0,2,0,2,2,1,0,0,99.5,5448,0
0,0,1,0,37,1,2,1,2,0,2,2,0,2,1,1,2,99.2,3268,1
1,0,0,1,18,1,2,1,0,0,2,0,0,0,0,1,1,80.55,786,0
1,1,1,0,11,1,0,1,0,0,0,0,0,0,0,1,2,70.2,6200,0
0,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,1,85.2,5117,1
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,75.25,2106,1
1,0,1,1,55,1,0,0,2,0,0,0,0,2,1,0,1,59.45,2783,0
1,0,1,0,33,1,2,1,0,2,2,0,0,2,0,1,2,93.35,2732,0
0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,44.95,1824,0
1,0,0,0,34,1,2,2,1,1,1,1,1,1,2,0,0,26.1,6545,0
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,2,20.2,5250,0
1,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,21.25,5621,0
0,0,0,0,33,1,2,0,2,0,0,2,0,0,1,0,2,59.4,1599,0
1,0,1,1,45,1,2,1,0,2,2,0,0,2,1,1,1,95.0,3752,0
1,0,0,0,40,1,0,0,2,2,0,2,0,0,0,1,3,61.9,2334,0
0,0,0,0,71,1,2,1,2,2,2,2,2,2,2,1,2,118.65,6244,0
1,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,2,54.35,4530,1
0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,0,0,64.45,3898,0
0,0,1,1,22,1,0,1,0,0,0,0,0,2,0,1,2,80.15,1374,0
1,0,1,1,46,1,0,2,1,1,1,1,1,1,1,1,0,20.2,6235,0
0,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,3,21.0,427,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.45,1658,0
0,0,0,0,12,1,2,0,0,0,0,2,2,2,1,1,3,75.85,6265,0
1,0,0,0,31,1,2,1,0,2,0,0,0,0,0,1,2,80.45,2120,0
1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,2,24.95,47,1
0,0,1,1,67,1,2,0,2,0,0,0,2,2,2,1,2,75.5,4422,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.45,3785,0
1,0,1,0,40,0,1,0,2,2,2,0,0,0,1,1,2,42.35,1264,1
1,0,1,1,41,1,2,0,2,2,2,0,2,0,0,1,1,74.55,2669,0
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.3,5812,1
1,0,0,0,51,1,2,1,2,2,0,0,2,0,1,1,2,94.8,4126,1
1,0,1,1,42,0,1,0,2,0,2,2,2,0,2,0,1,48.15,1709,0
1,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,3,19.65,3747,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.55,5555,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,1652,0
0,0,0,0,56,1,2,1,2,2,0,0,2,2,0,1,1,106.6,4878,0
1,0,0,1,15,1,2,1,0,2,0,0,2,0,0,1,2,91.0,840,0
1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,25.4,2762,0
0,0,1,1,54,1,0,0,2,0,2,2,0,2,2,0,0,69.95,3356,0
0,0,0,0,7,1,0,0,0,0,0,0,2,2,0,1,2,66.85,3938,0
0,0,1,1,33,1,2,1,0,0,0,0,0,2,0,0,1,86.15,2428,1
1,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,20.15,2995,0
0,0,0,1,21,1,0,0,2,0,2,0,0,2,1,0,3,64.85,653,0
1,1,1,0,30,1,2,0,0,0,2,0,2,2,2,0,2,74.85,1840,0
1,0,0,0,3,1,0,0,0,0,0,2,0,0,0,1,3,50.5,910,0
1,0,0,0,11,1,0,1,0,0,2,0,0,0,0,0,2,72.9,6134,0
0,0,0,0,62,1,2,1,2,2,2,2,2,2,1,1,1,115.05,5640,0
1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,2,19.0,3059,0
1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.55,556,0
0,0,0,0,46,1,2,1,0,0,2,0,2,2,1,1,2,101.1,3999,0
1,0,0,0,21,1,2,1,0,0,0,0,0,2,0,1,2,84.1,1289,0
1,0,0,0,68,1,2,2,1,1,1,1,1,1,2,1,0,24.15,944,0
0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.1,4268,0
0,0,1,0,25,1,0,1,0,0,2,0,0,0,0,1,2,74.6,1381,0
0,0,0,1,24,1,0,2,1,1,1,1,1,1,2,0,3,19.75,4254,0
0,0,1,0,30,1,2,1,0,0,0,0,0,2,0,1,2,85.0,2314,1
0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2,80.55,1438,1
1,0,1,0,51,1,2,1,0,2,2,0,2,2,1,1,0,106.8,4600,0
0,0,1,1,57,1,2,0,2,0,2,2,2,2,2,1,2,84.5,4129,0
0,0,0,0,15,1,2,2,1,1,1,1,1,1,2,0,0,25.05,3223,0
0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,1,0,83.7,5023,0
0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,1,2,75.8,1099,1
1,0,1,0,28,1,2,1,0,2,2,0,2,0,0,0,1,96.6,2378,0
1,1,1,0,29,1,2,1,0,0,2,0,2,2,0,1,2,98.5,2644,1
1,0,1,1,70,1,0,1,2,2,2,2,2,0,2,1,1,101.1,5541,0
0,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,3,20.2,2418,0
0,1,1,0,59,1,2,1,2,2,2,2,0,0,1,1,2,94.05,4593,0
1,1,1,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.25,471,1
1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,3,74.4,4454,1
0,0,1,0,62,1,0,0,2,0,2,2,2,2,2,0,3,81.0,4260,0
0,0,0,0,21,1,0,0,2,0,2,2,0,0,1,1,2,60.25,513,0
0,0,0,0,2,1,0,0,0,0,2,0,0,2,0,0,2,60.85,253,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,43.95,3704,0
1,0,0,0,4,1,0,1,0,0,2,0,0,2,0,0,2,86.05,2715,0
0,0,0,0,19,1,0,2,1,1,1,1,1,1,1,0,1,20.25,3322,0
0,0,0,0,30,1,0,1,0,0,0,2,2,0,0,0,2,85.15,2257,1
1,0,1,1,67,1,0,2,1,1,1,1,1,1,2,1,1,19.4,560,0
1,1,1,0,72,1,2,1,2,2,2,0,0,2,2,1,1,102.65,5845,0
1,0,1,0,53,1,0,2,1,1,1,1,1,1,2,0,1,19.9,255,0
0,0,0,0,5,1,0,2,1,1,1,1,1,1,1,0,2,19.55,6553,0
1,1,1,0,71,1,0,1,0,2,2,2,0,2,2,1,1,95.5,5366,0
0,0,1,1,50,1,2,0,0,2,2,2,2,2,1,1,1,84.15,3603,0
1,0,1,1,56,1,2,1,0,0,2,2,2,2,2,1,2,103.2,4868,0
1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,1,50.2,217,0
0,1,0,0,2,1,2,1,0,0,2,0,0,2,0,1,2,88.55,1368,1
1,0,1,1,24,1,2,0,2,0,0,0,0,0,0,0,2,54.75,657,1
1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,19.95,6288,0
1,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,2,116.25,6275,0
0,0,0,0,29,0,1,0,0,0,0,2,0,0,0,1,2,31.2,6423,0
1,0,1,1,69,1,2,2,1,1,1,1,1,1,2,0,0,24.45,1265,0
1,0,1,0,71,1,2,0,0,2,2,2,2,2,2,0,1,84.2,4923,0
0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,91.3,6387,1
1,1,1,0,56,1,0,0,2,2,2,2,2,2,2,1,0,85.65,4119,0
1,0,0,1,56,1,0,2,1,1,1,1,1,1,1,1,3,21.2,480,0
1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.5,6011,1
0,0,1,0,28,1,2,2,1,1,1,1,1,1,1,0,3,25.55,5372,0
0,0,1,1,19,1,0,2,1,1,1,1,1,1,0,0,3,20.2,3314,0
1,0,1,0,66,1,2,0,0,0,0,2,0,2,0,0,2,63.85,3678,0
0,0,1,1,17,1,2,0,0,0,2,2,0,0,1,1,3,61.95,183,0
1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,25.75,673,0
0,0,0,0,19,1,0,0,0,2,0,0,2,0,1,0,2,58.2,130,0
0,0,0,0,36,1,0,0,2,2,2,2,2,2,1,0,0,85.85,2643,0
1,1,1,0,7,1,0,1,0,0,0,0,0,0,0,1,3,70.1,3994,1
1,0,1,1,72,1,2,1,2,2,2,2,0,2,1,1,1,104.9,5833,0
1,0,1,1,67,1,2,1,2,2,2,0,2,2,1,1,2,111.3,5805,1
1,1,0,0,34,1,0,1,0,2,2,0,2,2,1,1,2,99.85,2944,0
1,1,1,0,57,1,2,1,0,2,2,0,0,2,0,1,0,95.25,4550,1
0,0,1,0,7,1,0,1,0,0,2,0,2,0,0,1,2,86.25,4864,1
0,1,1,0,1,1,2,1,0,0,2,0,2,2,0,1,2,100.8,48,1
1,0,1,0,8,1,0,2,1,1,1,1,1,1,0,1,0,19.55,1109,0
0,0,0,0,69,1,2,1,0,0,2,2,2,2,2,0,2,104.0,5575,0
0,0,1,0,50,1,2,1,2,0,2,0,2,2,1,1,3,104.4,4429,0
1,0,0,0,10,1,0,2,1,1,1,1,1,1,1,0,3,19.5,1931,0
0,0,1,1,12,1,2,2,1,1,1,1,1,1,2,0,1,25.25,2425,0
0,0,0,0,14,1,0,1,0,2,0,0,0,2,0,1,2,86.3,381,1
0,0,1,0,70,0,1,0,2,0,2,2,0,2,2,1,0,49.85,2969,0
0,1,0,0,64,1,2,1,2,0,2,2,2,2,0,1,0,108.95,5624,0
0,0,1,1,66,1,2,0,2,2,2,2,2,2,2,0,1,89.9,4925,0
0,0,1,1,71,1,0,0,2,0,2,2,2,2,2,1,1,82.0,4952,0
1,1,0,0,20,1,0,1,0,0,0,0,2,2,0,0,2,89.95,1167,0
1,0,1,0,72,1,0,0,2,2,0,2,2,2,2,1,0,79.35,4793,0
0,0,1,1,71,1,0,0,2,2,2,2,0,0,2,0,1,64.05,3850,0
1,0,1,1,38,1,2,1,0,0,2,0,2,2,0,1,1,101.15,3424,0
0,0,0,0,28,1,2,1,0,2,0,0,0,2,0,1,2,89.95,2316,1
1,1,1,0,17,1,0,1,0,2,0,0,0,0,0,1,2,76.45,470,1
1,0,0,0,33,0,1,0,0,2,0,0,2,0,1,1,2,39.1,609,0
0,0,1,1,23,0,1,0,2,0,0,2,0,0,2,0,3,34.6,6121,0
1,0,1,1,58,1,0,2,1,1,1,1,1,1,1,1,2,19.55,251,0
0,1,1,0,70,1,2,1,0,2,0,2,2,2,2,1,0,104.45,5737,0
1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,2,70.5,2584,0
1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,20.35,6430,0
1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,2,70.0,5769,1
1,0,1,1,36,1,0,2,1,1,1,1,1,1,2,0,1,19.45,5835,0
1,0,0,0,54,1,0,0,2,2,0,2,2,0,0,1,3,69.9,3365,0
1,0,1,1,23,1,2,0,0,2,0,2,0,0,2,0,3,59.7,802,0
0,0,1,1,41,1,2,0,2,2,2,0,2,0,1,1,1,78.35,2839,0
1,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,71.45,3242,0
1,0,1,1,27,0,1,0,0,2,2,0,0,2,1,1,1,45.85,493,0
0,0,0,0,1,1,0,1,0,0,0,2,2,2,0,1,2,95.85,6490,0
0,0,1,1,67,0,1,0,2,0,0,2,0,0,2,0,1,35.7,2240,0
0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,89.55,5228,0
0,0,1,1,56,1,2,2,1,1,1,1,1,1,2,1,1,24.95,906,0
1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,2,24.85,75,0
0,1,1,0,66,1,2,1,0,2,0,0,2,2,0,1,2,100.8,5355,0
0,0,0,0,34,1,2,0,2,2,0,2,0,0,1,1,3,64.4,1759,1
0,0,1,0,69,1,2,1,0,0,2,2,2,2,2,0,0,105.35,5682,0
0,0,1,1,1,1,2,1,2,0,2,0,2,2,0,1,2,102.45,79,1
0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,0,1,19.65,6177,0
1,0,1,1,30,1,2,0,2,0,0,0,0,0,0,1,0,54.45,1083,0
0,0,0,0,11,1,0,0,0,0,0,2,2,2,0,0,3,70.5,6171,0
0,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,1,20.1,2663,0
1,0,0,0,11,1,0,0,0,0,2,0,2,2,0,1,2,69.35,5629,0
0,0,1,1,64,1,0,2,1,1,1,1,1,1,1,0,0,19.8,652,0
1,1,1,0,72,1,0,0,2,2,2,2,2,0,2,0,0,74.4,4515,0
1,1,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,93.05,5383,0
0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,51.2,4344,0
0,0,0,1,15,1,0,0,2,2,2,2,0,0,1,0,1,65.6,67,0
0,0,0,0,60,1,2,0,0,0,2,2,2,2,1,0,1,80.55,4130,0
1,0,0,0,56,1,0,0,2,0,2,0,0,0,1,0,3,52.7,2661,0
0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,3,20.85,1112,0
0,0,0,0,3,1,0,1,0,0,2,2,0,0,0,0,1,80.1,1831,1
0,0,1,0,49,1,2,0,0,0,0,0,0,0,0,1,1,52.15,2278,0
0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,80.2,888,1
0,0,0,0,6,1,0,1,2,2,2,2,0,2,0,1,0,98.15,4728,1
1,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,0,114.95,5917,0
1,0,0,0,12,1,2,1,0,2,2,2,2,2,0,1,3,112.95,737,1
1,1,1,0,52,1,0,1,2,0,2,2,2,2,1,1,0,104.45,4592,0
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,113.65,6116,0
0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,1,0,20.6,6162,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.9,5562,1
0,1,0,0,3,1,0,1,0,0,2,0,2,0,0,1,2,86.85,1873,1
0,1,0,0,40,1,0,1,0,0,0,0,2,2,0,1,2,91.55,3211,0
1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,1,2,49.85,4189,0
1,0,1,0,30,1,0,2,1,1,1,1,1,1,1,0,1,19.8,4796,0
1,0,1,1,23,1,0,1,2,0,0,2,2,2,0,1,2,99.85,2010,1
1,0,1,1,1,1,2,1,0,0,0,0,0,0,0,1,2,74.5,5764,1
0,1,1,0,44,1,2,1,0,0,2,2,2,2,0,0,2,104.15,3852,0
1,0,0,0,65,1,2,1,0,2,2,2,2,2,0,1,2,109.15,5515,1
0,1,0,0,7,1,0,0,2,0,0,0,0,0,0,1,2,48.2,2989,0
1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,1,1,25.1,1367,0
0,1,0,0,8,1,2,1,0,0,0,2,2,2,0,1,1,100.15,6383,0
0,0,0,0,16,1,2,0,0,0,2,0,0,2,0,1,1,65.2,127,1
1,1,1,1,66,1,2,1,0,0,2,0,2,2,0,1,1,99.5,5434,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,71.55,5613,1
1,0,0,1,3,1,0,0,2,0,2,0,0,0,0,0,3,55.9,1062,0
1,0,1,0,53,1,2,1,2,0,2,0,0,2,0,0,2,93.9,4301,1
1,1,1,0,8,1,0,0,0,0,2,2,0,2,0,1,1,64.4,4831,0
1,1,1,0,69,1,2,1,0,2,2,2,2,2,2,1,0,108.4,5719,1
0,0,0,0,5,1,0,1,0,2,0,0,2,0,0,1,3,85.3,3635,0
0,0,1,1,72,1,2,1,2,0,2,2,2,2,2,0,3,107.45,5856,0
0,0,1,0,13,0,1,0,0,0,2,0,2,2,0,1,0,48.75,5157,1
0,0,0,0,4,1,2,1,0,0,0,0,2,0,0,1,2,85.65,2834,1
0,0,1,1,54,1,2,0,2,2,2,2,2,2,2,0,1,91.3,4244,0
1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,0,0,85.95,5062,0
1,0,0,0,12,1,2,1,0,2,2,0,2,2,0,1,2,106.7,508,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.15,2193,1
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.2,3857,0
0,0,1,0,54,1,2,1,0,2,2,2,2,2,1,0,2,110.35,4876,1
1,0,1,1,69,1,2,1,0,0,2,0,0,0,2,1,1,79.2,4547,0
0,0,0,0,48,1,0,0,2,2,0,0,0,0,2,0,1,55.5,2319,0
0,0,1,1,48,1,2,1,2,2,0,0,2,2,1,1,1,103.25,4310,1
0,0,1,0,8,1,2,1,0,0,0,2,0,2,0,1,2,90.25,5786,0
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,1,3,91.25,5300,0
1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,2,47.8,6411,1
1,0,1,0,67,1,0,1,2,2,0,0,2,2,1,1,1,100.9,5382,0
1,0,1,1,34,1,2,1,0,2,0,0,2,2,0,1,0,97.7,2998,0
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,69.85,1639,0
0,0,1,1,9,1,0,0,0,2,0,2,2,0,1,1,3,65.6,4906,0
1,0,1,1,71,1,0,1,2,2,2,0,2,2,1,1,0,104.65,5700,0
1,0,0,0,57,1,2,1,0,0,0,2,2,0,2,1,1,90.45,4423,0
1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,63.7,3834,0
0,1,1,1,48,1,0,1,2,0,2,2,2,2,0,1,2,104.5,4329,0
1,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,20.1,3468,0
1,0,1,1,43,1,2,1,0,0,2,2,2,2,1,1,1,104.3,3822,0
0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,93.25,5350,0
1,0,1,1,35,1,2,0,0,0,0,2,2,2,1,1,0,73.45,2360,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.7,5706,0
0,0,1,1,49,1,2,2,1,1,1,1,1,1,2,0,3,25.25,429,0
0,0,1,1,71,1,2,1,2,2,2,0,2,0,2,0,0,100.5,5577,0
1,0,1,1,11,1,0,1,0,0,0,0,2,2,0,0,2,90.6,82,0
1,0,1,1,63,1,2,0,2,2,2,2,2,2,2,1,1,89.4,4674,0
0,1,0,0,65,1,2,1,0,2,2,0,2,0,0,1,0,95.45,5096,0
0,0,0,1,49,1,0,2,1,1,1,1,1,1,2,0,1,20.45,95,0
0,0,0,0,29,1,2,1,0,0,2,0,2,2,0,1,1,98.6,2578,1
0,1,1,0,15,1,2,1,0,0,2,2,0,0,0,1,2,83.05,512,1
0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,1,2,19.95,6146,0
0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,0,1,109.15,5946,0
0,1,1,0,26,1,0,1,0,0,2,0,2,0,0,1,1,85.7,1734,0
0,1,1,0,35,1,2,1,0,0,2,0,2,2,0,0,0,102.05,3031,0
0,0,0,0,57,1,2,1,0,2,0,2,0,2,1,0,2,94.7,4584,0
1,0,1,1,28,1,2,0,0,2,0,0,0,2,0,0,2,64.4,1394,0
0,0,1,0,25,1,2,2,1,1,1,1,1,1,1,1,3,26.8,5727,0
0,0,1,0,47,1,0,0,2,0,2,0,2,0,1,1,1,66.05,2667,0
0,0,1,1,57,1,2,0,2,2,0,2,0,0,0,0,0,65.2,3220,0
1,1,1,0,16,1,2,1,0,0,0,0,2,0,0,1,1,85.05,758,0
1,0,0,0,5,1,0,0,2,0,2,0,0,0,0,1,3,55.8,2424,0
1,0,1,0,17,1,0,1,0,0,0,0,0,0,0,1,0,70.4,433,1
0,1,0,0,56,1,2,1,0,2,2,0,2,2,1,1,0,104.75,4621,1
1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,19.95,631,0
0,1,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,94.25,1621,1
0,0,1,1,48,0,1,0,2,0,2,0,0,2,1,0,1,45.0,1860,0
0,0,1,0,68,1,2,1,2,2,2,2,2,2,2,0,0,114.9,5974,0
0,0,0,0,30,1,2,1,2,0,0,2,2,2,0,0,0,106.4,2840,0
0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,3,46.1,590,0
0,1,0,0,14,0,1,0,2,0,2,2,0,0,2,0,3,39.7,5506,0
0,0,0,1,4,1,0,2,1,1,1,1,1,1,0,1,0,20.05,6254,0
0,0,1,1,71,1,2,1,0,2,2,0,0,2,2,1,1,95.75,5451,0
1,0,1,1,8,1,2,2,1,1,1,1,1,1,1,0,3,24.4,1705,0
1,0,1,1,61,0,1,0,2,0,2,0,0,0,0,0,0,33.6,1787,0
1,0,1,1,72,1,2,1,0,2,2,2,0,0,2,0,0,90.45,5287,0
0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,84.0,3662,0
0,0,0,0,49,1,0,0,2,2,2,2,0,0,2,0,0,67.4,2914,0
1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,0,19.7,1216,0
1,0,0,0,3,1,0,1,0,0,0,0,0,2,0,1,2,80.35,2226,0
1,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,19.6,1615,0
1,0,1,1,67,1,0,0,2,2,0,0,0,0,2,1,0,54.2,3327,0
1,0,0,0,46,1,0,0,0,0,0,0,0,0,0,1,1,45.2,1731,0
0,0,1,0,67,1,2,0,2,2,2,0,0,2,1,0,3,75.1,4326,0
0,0,1,0,55,1,0,2,1,1,1,1,1,1,1,0,2,19.7,315,0
1,0,1,0,33,1,2,0,2,2,2,0,2,0,0,1,0,72.75,2140,0
1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,1,20.05,525,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,45.95,3869,1
1,0,1,1,49,0,1,0,2,0,0,0,0,2,0,1,2,39.2,1436,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.75,3790,0
1,0,1,0,14,1,2,1,0,2,2,0,0,0,0,1,2,82.65,388,0
1,1,0,0,18,1,2,1,0,0,2,2,2,0,0,0,0,93.9,1307,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.15,5547,1
0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,1,85.55,6255,1
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,117.15,6262,0
1,0,0,0,64,1,2,1,2,0,2,2,0,2,2,0,1,99.25,5277,0
1,0,1,0,69,1,2,1,2,2,2,2,2,2,2,1,0,112.55,5965,0
0,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,2,25.7,2199,0
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,90.3,5123,0
0,0,1,1,66,1,0,0,0,0,0,2,0,0,1,1,1,49.4,2874,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.4,4274,0
0,1,1,0,71,1,0,1,2,2,2,2,2,2,2,1,0,109.7,6022,0
1,0,0,0,11,1,0,0,0,2,0,0,2,0,1,1,2,61.25,5701,0
1,0,0,1,47,1,0,0,2,2,0,0,0,0,0,1,2,55.3,2345,0
0,0,1,0,35,1,0,1,0,0,0,0,0,0,0,1,2,70.3,2103,1
1,1,1,0,32,1,2,1,0,2,2,0,2,2,0,0,0,106.35,3095,1
1,0,1,1,60,1,2,1,0,2,0,2,2,2,0,1,0,103.75,4934,0
1,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,3,19.5,1940,0
0,0,0,0,29,0,1,0,2,2,0,2,0,0,1,0,1,39.5,207,0
1,0,1,1,21,0,1,0,0,0,0,0,0,0,0,1,2,26.05,4720,0
1,1,1,0,48,1,2,1,0,0,2,0,0,2,0,1,1,91.05,3755,0
0,0,0,1,3,0,1,0,0,2,0,0,0,0,0,0,3,29.65,6364,0
0,0,1,1,43,1,0,0,0,2,0,0,0,0,0,0,3,50.2,1825,0
1,0,0,0,5,1,2,1,0,2,2,0,2,2,0,0,2,105.3,4613,0
0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.45,4607,0
1,0,1,1,71,1,2,0,2,0,2,2,2,2,1,0,2,85.45,5138,0
0,0,1,1,8,1,0,2,1,1,1,1,1,1,1,0,2,19.8,1098,0
1,0,0,0,8,1,2,0,0,0,0,0,2,0,0,1,2,59.25,3746,0
1,0,0,0,20,1,2,1,0,0,2,0,2,0,0,1,1,90.7,1355,0
0,0,1,1,33,1,2,1,2,0,2,0,2,2,1,1,3,103.7,3043,1
1,0,0,0,71,1,2,1,0,2,0,0,0,0,1,1,1,79.05,4649,0
0,1,1,0,31,1,2,1,0,0,2,0,2,0,1,1,2,90.7,2491,0
0,1,1,0,38,1,2,1,2,2,0,0,0,2,1,0,1,95.0,3153,0
1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,88.35,6325,1
0,0,1,1,2,0,1,0,0,2,0,0,0,0,0,1,3,30.25,5135,0
0,0,1,0,12,0,1,0,0,0,2,0,2,2,0,1,0,49.85,5071,0
0,0,0,1,9,1,0,1,2,0,2,2,0,2,0,0,0,93.0,6312,0
1,1,0,1,11,1,0,0,0,2,0,2,0,0,0,1,2,54.55,4963,0
1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.7,254,0
0,0,1,0,71,1,0,0,2,2,2,2,2,2,1,1,0,84.8,4986,0
0,0,1,1,42,1,2,1,2,2,0,0,2,0,1,1,1,94.45,3402,0
0,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.2,5941,1
0,0,0,0,5,1,0,1,0,2,0,0,2,2,0,1,2,96.25,4353,1
0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.7,789,1
0,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,20.85,6351,0
1,0,1,1,28,0,1,0,0,2,2,2,2,2,1,1,1,60.0,1219,0
0,0,1,0,43,1,2,1,0,2,0,0,0,0,0,0,2,80.45,2983,0
